state,date,cases,deaths,cases_weekly_change,deaths_weekly_change,state,date,total_vaccinations,total_vaccinations_per_hundred,people_vaccinated,people_vaccinated_per_hundred,people_fully_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_weekly_change,total_vaccinations_per_hundred_weekly_change,people_vaccinated_weekly_change,people_vaccinated_per_hundred_weekly_change,people_fully_vaccinated_weekly_change,people_fully_vaccinated_per_hundred_weekly_change
New Jersey,10/9/2021,1170140,27590,0.010328293,0.004551292,New Jersey,10/9/2021,11758004,132.38,6509621,,5776317,65.03,0.015933633,0.015963199,0.008959293,,0.009171128,0.009155785
New Jersey,10/23/2021,1188709,27848,0.007049322,0.004617572,New Jersey,10/23/2021,12058760,135.76,6603866,,5857313,65.94,0.012833834,0.012831949,0.00752008,,0.006959438,0.006871315
New Mexico,2/6/2021,177214,3388,0.021176815,0.037037015,New Mexico,2/6/2021,322611,15.39,240516,,78774,3.76,0.29916918,0.29983111,0.23135054,,0.5706737,0.573221753
New Mexico,2/20/2021,182475,3612,0.012125015,0.02671969,New Mexico,2/20/2021,578916,27.61,386679,,186104,8.88,0.44761205,0.447823839,0.39686072,,0.57210314,0.571681436
New Mexico,2/27/2021,184888,3702,0.013223767,0.024916887,New Mexico,2/27/2021,678087,32.34,450558,,233526,11.14,0.1713047,0.171314747,0.16519904,,0.2548145,0.254504543
New Mexico,3/13/2021,188167,3852,0.007630825,0.014217973,New Mexico,3/13/2021,913253,43.55,591927,,334582,15.96,0.13998306,0.139753971,0.13838243,,0.15961301,0.159883724
New Mexico,3/20/2021,189560,3891,0.007403016,0.010124564,New Mexico,3/20/2021,1060171,50.56,677668,,407096,19.41,0.1608733,0.16096444,0.14485061,,0.21673012,0.216165404
New Mexico,4/10/2021,193368,3978,0.006328344,0.006833673,New Mexico,4/10/2021,1477908,70.48,920834,,604216,28.82,0.10118413,0.101078009,0.09131873,,0.13073051,0.131083191
New Mexico,4/17/2021,194868,4003,0.007757187,0.006284595,New Mexico,4/17/2021,1606321,76.61,992527,,667548,31.84,0.08688831,0.086975037,0.07785654,,0.104816794,0.104788347
New Mexico,5/8/2021,199333,4100,0.008091688,0.007618547,,,,,,,,,,,,,,
New Mexico,5/22/2021,201868,4133,0.006070256,0.004374266,,,,,,,,,,,,,,
New Mexico,6/12/2021,204044,4299,0.002811194,0.003970146,New Mexico,6/12/2021,2208707,105.34,1238194,,1039657,49.58,,,,,,
New Mexico,6/19/2021,204698,4318,0.00320518,0.004419684,New Mexico,6/19/2021,2278047,108.64,1266726,,1087843,51.88,0.031393886,0.031327125,0.023043275,,0.046347976,0.046389695
New Mexico,7/10/2021,206252,4356,0.002610445,0.002300978,New Mexico,7/10/2021,2417679,115.3,1335438,,1165333,55.58,0.008844256,0.008837195,0.007362247,,0.010611415,0.010729257
New Mexico,7/17/2021,207189,4381,0.004542947,0.005739212,New Mexico,7/17/2021,2438744,116.31,1345395,,1176938,56.13,0.008712888,0.008759736,0.007455945,,0.009958506,0.009895665
New Mexico,8/7/2021,213793,4427,0.016049147,0.003399849,New Mexico,8/7/2021,2517300,120.05,1393328,,1210029,57.71,0.011965275,0.011970016,0.013896465,,0.009715557,0.009798759
New Mexico,8/21/2021,223796,4474,0.023914695,0.005845308,New Mexico,8/21/2021,2580050,123.05,1433199,,1233296,58.82,0.014869928,0.014929091,0.016361594,,0.011324406,0.011348
New Mexico,8/28/2021,229509,4507,0.025527716,0.007375956,New Mexico,8/28/2021,2626337,125.25,1457191,,1252011,59.71,0.017940402,0.017878911,0.016740203,,0.015174747,0.015130892
New Mexico,9/25/2021,248788,4751,0.01662302,0.015822053,,,,,,,,,,,,,,
New Mexico,10/2/2021,253815,4814,0.020205975,0.013260365,,,,,,,,,,,,,,
New Mexico,10/9/2021,258943,4871,0.02020371,0.011840463,,,,,,,,,,,,,,
New Mexico,10/30/2021,275209,5051,0.023496509,0.01242733,New Mexico,10/30/2021,2819865,134.48,1511520,,1301847,62.09,,,,,,
New Mexico,11/6/2021,282742,5115,0.027371883,0.012670755,New Mexico,11/6/2021,2883235,137.5,1525104,,1309084,62.43,0.02247274,0.022456871,0.00898695,,0.005558968,0.005475927
New Mexico,1/16/2021,162893,2912,0.051234603,0.065106034,New Mexico,1/16/2021,,,,,,,,,,,,
New Mexico,1/23/2021,168579,3117,0.034906387,0.07039833,New Mexico,1/23/2021,184698,8.81,148964,,33133,1.58,,,,,,
New Mexico,1/30/2021,173539,3267,0.029422402,0.04812324,New Mexico,1/30/2021,248321,11.84,195327,,50153,2.39,0.34447038,0.343927373,0.31123626,,0.51368725,0.512658294
New Mexico,2/13/2021,180289,3518,0.017351866,0.03837073,New Mexico,2/13/2021,399911,19.07,276820,,118379,5.65,0.23960745,0.239116289,0.15094209,,0.50276744,0.5026596
New Mexico,3/6/2021,186742,3798,0.010027647,0.025931954,New Mexico,3/6/2021,801111,38.21,519972,,288529,13.76,0.18142807,0.181508939,0.15406227,,0.23553264,0.23518853
New Mexico,3/27/2021,190887,3927,0.007000446,0.009252071,New Mexico,3/27/2021,1191220,56.81,757700,,462221,22.04,0.12361121,0.123615533,0.11809909,,0.13541031,0.135497214
New Mexico,4/3/2021,192152,3951,0.006626964,0.006111503,New Mexico,4/3/2021,1342108,64.01,843781,,534359,25.48,0.12666678,0.126738288,0.11360824,,0.1560682,0.156079834
New Mexico,4/24/2021,196221,4026,0.006943107,0.005745649,New Mexico,4/24/2021,1722116,82.13,1039283,,735020,35.05,0.07208705,0.072053221,0.047108054,,0.10107434,0.100816559
New Mexico,5/1/2021,197733,4069,0.007705569,0.010680556,New Mexico,5/1/2021,1817141,86.66,1073708,,795559,37.94,0.05517924,0.055156504,0.03312385,,0.082363725,0.082453598
New Mexico,5/15/2021,200650,4115,0.006607056,0.003658533,,,,,,,,,,,,,,
New Mexico,5/29/2021,202821,4265,0.004720926,0.031938076,,,,,,,,,,,,,,
New Mexico,6/5/2021,203472,4282,0.00320971,0.003985882,,,,,,,,,,,,,,
New Mexico,6/26/2021,205290,4337,0.002892017,0.004400134,New Mexico,6/26/2021,2331421,111.19,1290829,,1120116,53.42,0.023429751,0.02347204,0.01902783,,0.02966702,0.029683851
New Mexico,7/3/2021,205715,4346,0.002070189,0.002075195,New Mexico,7/3/2021,2396484,114.29,1325678,,1153097,54.99,0.027907014,0.027880213,0.026997328,,0.029444218,0.029389773
New Mexico,7/24/2021,208487,4399,0.006264806,0.004108667,New Mexico,7/24/2021,2459260,117.28,1357347,,1187032,56.61,0.00841248,0.008339771,0.008883596,,0.008576512,0.008551588
New Mexico,7/31/2021,210416,4412,0.009252429,0.002955198,New Mexico,7/31/2021,2487536,118.63,1374231,,1198386,57.15,0.011497736,0.011510891,0.012439013,,0.009564996,0.009538978
New Mexico,8/14/2021,218569,4448,0.022339344,0.004743576,New Mexico,8/14/2021,2542247,121.24,1410127,,1219486,58.16,0.009910226,0.009912519,0.012056708,,0.00781548,0.007797606
New Mexico,9/4/2021,235390,4554,0.025624275,0.01042819,New Mexico,9/4/2021,2673704,127.51,1480470,,1271565,60.64,0.018035412,0.018043929,0.015975237,,0.015618086,0.01557527
New Mexico,9/11/2021,239886,4607,0.01910019,0.011638165,New Mexico,9/11/2021,2696724,128.61,1489726,,1282665,61.17,0.008609772,0.008626779,0.00625205,,0.008729458,0.008740075
New Mexico,9/18/2021,244720,4677,0.020151258,0.015194297,,,,,,,,,,,,,,
New Mexico,10/16/2021,263755,4932,0.018583298,0.012523055,,,,,,,,,,,,,,
New Mexico,10/23/2021,268891,4989,0.019472599,0.011557221,,,,,,,,,,,,,,
New York,1/30/2021,1408955,42996,0.064511895,0.03122747,,,,,,,,,,,,,,
New York,2/27/2021,1636297,47025,0.03191352,0.017130613,,,,,,,,,,,,,,
New York,3/20/2021,1779291,48916,0.025567532,0.011288047,,,,,,,,,,,,,,
New York,3/27/2021,1840338,49446,0.034309745,0.010834932,,,,,,,,,,,,,,
New York,4/10/2021,1948232,50527,0.02725923,0.009691834,,,,,,,,,,,,,,
New York,5/29/2021,2099261,52724,0.003252626,0.002891302,,,,,,,,,,,,,,
New York,6/5/2021,2103612,52852,0.002072692,0.002427697,,,,,,,,,,,,,,
New York,6/12/2021,2107172,52958,0.001692295,0.002005577,,,,,,,,,,,,,,
New York,6/19/2021,2109782,53024,0.001238585,0.001246214,,,,,,,,,,,,,,
New York,7/3/2021,2114297,53109,0.001119375,8.10E-04,,,,,,,,,,,,,,
New York,7/10/2021,2117754,53149,0.001635075,7.53E-04,,,,,,,,,,,,,,
New York,7/17/2021,2123579,53181,0.002750516,6.02E-04,,,,,,,,,,,,,,
New York,7/24/2021,2133044,53219,0.004457116,7.15E-04,,,,,,,,,,,,,,
New York,8/7/2021,2170878,53331,0.010441542,0.001220346,,,,,,,,,,,,,,
New York,8/28/2021,2263726,53769,0.014780641,0.003134251,,,,,,,,,,,,,,
New York,9/4/2021,2294936,53965,0.013787031,0.003645182,,,,,,,,,,,,,,
New York,10/2/2021,2433689,54993,0.01417315,0.005025744,,,,,,,,,,,,,,
New York,10/9/2021,2468518,55229,0.014311194,0.004291415,,,,,,,,,,,,,,
New York,10/30/2021,2555136,55969,0.010228276,0.004252553,,,,,,,,,,,,,,
New York,11/6/2021,2583891,56225,0.011253834,0.004573941,,,,,,,,,,,,,,
New York,1/16/2021,1229124,40376,0.09788203,0.034194827,,,,,,,,,,,,,,
New York,2/6/2021,1470558,44210,0.04372251,0.028235197,,,,,,,,,,,,,,
New York,2/13/2021,1531797,45295,0.04164338,0.024541974,,,,,,,,,,,,,,
New York,2/20/2021,1585692,46233,0.035184145,0.02070868,,,,,,,,,,,,,,
New York,3/6/2021,1687250,47767,0.031139255,0.0157789,,,,,,,,,,,,,,
New York,3/13/2021,1734933,48370,0.028260827,0.012623787,,,,,,,,,,,,,,
New York,4/3/2021,1896534,50042,0.030535698,0.012053609,,,,,,,,,,,,,,
New York,4/17/2021,1991271,51034,0.02209127,0.010034204,,,,,,,,,,,,,,
New York,4/24/2021,2025257,51419,0.017067432,0.007544041,,,,,,,,,,,,,,
New York,5/1/2021,2050174,51791,0.012303114,0.007234693,,,,,,,,,,,,,,
New York,5/8/2021,2068200,52118,0.0087924,0.006313801,,,,,,,,,,,,,,
New York,5/15/2021,2081761,52377,0.006556869,0.004969478,,,,,,,,,,,,,,
New York,5/22/2021,2092455,52572,0.005136967,0.003723025,,,,,,,,,,,,,,
New York,6/26/2021,2111933,53066,0.001019478,7.92E-04,,,,,,,,,,,,,,
New York,7/31/2021,2148445,53266,0.007220149,8.83E-04,,,,,,,,,,,,,,
New York,8/14/2021,2199321,53454,0.013102055,0.002306342,,,,,,,,,,,,,,
New York,8/21/2021,2230754,53601,0.014292121,0.002750039,,,,,,,,,,,,,,
New York,9/11/2021,2329234,54211,0.01494503,0.004558563,,,,,,,,,,,,,,
New York,9/18/2021,2363352,54441,0.014647722,0.004242659,,,,,,,,,,,,,,
New York,9/25/2021,2399678,54718,0.015370488,0.005088091,,,,,,,,,,,,,,
New York,10/16/2021,2501128,55484,0.013210297,0.004617095,,,,,,,,,,,,,,
New York,10/23/2021,2529266,55732,0.011250138,0.004469752,,,,,,,,,,,,,,
North Carolina,2/13/2021,819751,10482,0.03423214,0.05219841,North Carolina,2/13/2021,1523425,14.53,1114685,,406851,3.88,0.3006941,0.300805706,0.18639803,,0.76606095,0.763636416
North Carolina,2/20/2021,841315,10930,0.026305556,0.042739987,North Carolina,2/20/2021,2008811,19.15,1353909,,651958,6.22,0.31861496,0.317962809,0.21461129,,0.60244906,0.603092729
North Carolina,4/17/2021,944749,12416,0.015454054,0.011569142,North Carolina,4/17/2021,6148077,58.62,3762976,,2542066,24.24,0.11233604,0.112333946,0.08489108,,0.1742078,0.174418594
North Carolina,5/8/2021,981358,12803,0.011007786,0.009939313,North Carolina,5/8/2021,7435976,70.9,4233679,,3367458,32.11,0.05050385,0.050526026,0.024523139,,0.08488011,0.084797318
North Carolina,5/22/2021,996511,12984,0.006460905,0.007683396,North Carolina,5/22/2021,7937262,75.68,4438842,,3674663,35.04,0.031829834,0.031906195,0.029855967,,0.03572607,0.035767098
North Carolina,5/29/2021,1001825,13101,0.005332589,0.009011149,North Carolina,5/29/2021,8121565,77.44,4536163,,3770745,35.95,0.023219943,0.023255846,0.021924853,,0.026147127,0.025970341
North Carolina,6/19/2021,1010919,13359,0.002404571,0.005418778,North Carolina,6/19/2021,8501475,81.06,4675853,,4036081,38.48,0.01726377,0.017319246,0.00920701,,0.028588653,0.028601966
North Carolina,6/26/2021,1013282,13432,0.002337456,0.005464435,North Carolina,6/26/2021,8597378,81.97,4722212,,4094985,39.04,0.011280775,0.011226267,0.009914517,,0.014594317,0.014553038
North Carolina,7/3/2021,1015417,13447,0.002107024,0.001116753,North Carolina,7/3/2021,9321705,88.88,5127575,,4410154,42.05,0.084249735,0.0842991,0.085841775,,0.07696462,0.07710039
North Carolina,8/7/2021,1072440,13752,0.022064447,0.007398725,North Carolina,8/7/2021,9866778,94.08,5476636,,4633571,44.18,0.014797688,0.014886751,0.019447803,,0.009334087,0.009367153
North Carolina,8/14/2021,1108774,13842,0.033879757,0.006544471,North Carolina,8/14/2021,10015155,95.49,5578732,,4684005,44.66,0.015038013,0.014987222,0.018642068,,0.010884523,0.010864641
North Carolina,8/21/2021,1146395,14072,0.0339303,0.016616106,North Carolina,8/21/2021,10182160,97.08,5683067,,4745907,45.25,0.016675234,0.016650977,0.018702269,,0.013215661,0.013210927
North Carolina,9/25/2021,1371147,16126,0.028969407,0.031337976,North Carolina,9/25/2021,11146158,106.27,6180181,,5168495,49.28,0.014996052,0.014995192,0.012452364,,0.015939593,0.015872991
North Carolina,10/2/2021,1402125,16625,0.022592783,0.03094387,North Carolina,10/2/2021,11384965,108.55,6301423,,5241162,49.97,0.021425009,0.021454814,0.019617915,,0.014059663,0.014001648
North Carolina,10/16/2021,1449002,17472,0.015250444,0.020501137,North Carolina,10/16/2021,11884679,113.32,6504927,,5417595,51.65,0.017987609,0.018057674,0.013947845,,0.011257768,0.011158996
North Carolina,10/30/2021,1479668,18068,0.009549856,0.016026497,North Carolina,10/30/2021,12347937,117.73,6734624,,5517974,52.61,0.02306354,0.023027488,0.021291256,,0.007459402,0.007468415
North Carolina,1/23/2021,713300,8623,0.06755066,0.06985116,North Carolina,1/23/2021,577007,5.5,497387,,79197,0.76,,,,,,
North Carolina,1/30/2021,747948,9215,0.04857421,0.06865358,North Carolina,1/30/2021,898736,8.57,762635,,135263,1.29,0.5575825,0.558181763,0.533283,,0.7079308,0.697368371
North Carolina,2/6/2021,792618,9962,0.059723377,0.08106351,North Carolina,2/6/2021,1171240,11.17,939554,,230372,2.2,0.3032081,0.303383906,0.2319839,,0.70314133,0.705426394
North Carolina,2/27/2021,859527,11240,0.021647096,0.028362274,North Carolina,2/27/2021,2366027,22.56,1504356,,829122,7.91,0.17782462,0.178067857,0.11112046,,0.2717414,0.271704156
North Carolina,3/6/2021,873169,11520,0.015871525,0.024911046,North Carolina,3/6/2021,2760801,26.32,1758662,,963741,9.19,0.16685104,0.166666653,0.1690464,,0.16236329,0.161820427
North Carolina,3/13/2021,883888,11716,0.012275934,0.017013907,North Carolina,3/13/2021,3391675,32.34,2181724,,1206651,11.5,0.22851121,0.22872341,0.24055898,,0.2520491,0.251360174
North Carolina,3/20/2021,896395,11848,0.014150023,0.011266589,North Carolina,3/20/2021,3903284,37.22,2538508,,1404292,13.39,0.15084255,0.15089676,0.16353309,,0.16379297,0.164347856
North Carolina,3/27/2021,906770,12049,0.011574149,0.016964912,North Carolina,3/27/2021,4456503,42.49,2907005,,1604103,15.29,0.14173174,0.141590588,0.14516282,,0.14228594,0.141896935
North Carolina,4/3/2021,917474,12161,0.011804581,0.009295344,North Carolina,4/3/2021,5008165,47.75,3206121,,1869358,17.82,0.12378812,0.123793834,0.1028949,,0.16536033,0.165467606
North Carolina,4/10/2021,930371,12274,0.01405704,0.009292007,North Carolina,4/10/2021,5527176,52.7,3468529,,2164920,20.64,0.10363293,0.103664937,0.081846,,0.15810883,0.158249124
North Carolina,4/24/2021,957970,12553,0.013994217,0.011034131,North Carolina,4/24/2021,6650611,63.41,3972578,,2833404,27.02,0.08173835,0.081712723,0.055701137,,0.11460674,0.114686488
North Carolina,5/1/2021,970673,12677,0.013260365,0.009878159,North Carolina,5/1/2021,7078485,67.49,4132341,,3103991,29.6,0.06433606,0.06434313,0.040216446,,0.09549892,0.09548484
North Carolina,5/15/2021,990114,12885,0.008922339,0.006404758,North Carolina,5/15/2021,7692414,73.34,4310158,,3547910,33.83,0.034486175,0.034414617,0.01806438,,0.05358696,0.053565924
North Carolina,6/5/2021,1005366,13168,0.003534555,0.005114079,North Carolina,6/5/2021,8228394,78.45,4587462,,3833810,36.55,0.013153791,0.013042316,0.011308908,,0.016724825,0.016689826
North Carolina,6/12/2021,1008494,13287,0.003111363,0.009037018,North Carolina,6/12/2021,8357198,79.68,4633195,,3923902,37.41,0.01565361,0.01567878,0.009969115,,0.02349937,0.023529408
North Carolina,7/10/2021,1018556,13496,0.003091335,0.00364399,North Carolina,7/10/2021,9408302,89.7,5171819,,4456039,42.49,0.009289861,0.009225888,0.008628607,,0.010404348,0.010463774
North Carolina,7/17/2021,1024084,13533,0.005427241,0.002741575,North Carolina,7/17/2021,9500467,90.58,5219776,,4503714,42.94,0.009796143,0.0098105,0.009272695,,0.010698915,0.010590695
North Carolina,7/24/2021,1032686,13586,0.008399725,0.003916383,North Carolina,7/24/2021,9597439,91.51,5286129,,4548198,43.37,0.010207057,0.010267191,0.012711883,,0.009877205,0.010013948
North Carolina,7/31/2021,1049288,13651,0.016076565,0.004784346,North Carolina,7/31/2021,9722902,92.7,5372159,,4590721,43.77,0.013072491,0.01300401,0.01627469,,0.009349465,0.009222976
North Carolina,8/28/2021,1191456,14334,0.03930664,0.018618584,North Carolina,8/28/2021,10391734,99.08,5799543,,4828501,46.04,0.020582438,0.020601585,0.020495296,,0.017403245,0.017458584
North Carolina,9/4/2021,1239293,14726,0.040150046,0.027347565,North Carolina,9/4/2021,10611359,101.18,5917739,,4917255,46.88,0.021134615,0.021194997,0.020380259,,0.018381238,0.018245028
North Carolina,9/11/2021,1281446,15092,0.03401375,0.024853945,North Carolina,9/11/2021,10801848,102.99,6015377,,5003861,47.71,0.01795137,0.01788889,0.016499162,,0.017612696,0.017704759
North Carolina,9/18/2021,1332544,15636,0.03987527,0.03604555,North Carolina,9/18/2021,10981479,104.7,6104170,,5087404,48.51,0.016629696,0.016603524,0.014760971,,0.016695738,0.016767938
North Carolina,10/9/2021,1427236,17121,0.017909288,0.029834628,North Carolina,10/9/2021,11674680,111.31,6415445,,5357284,51.08,0.02544713,0.025426048,0.018094659,,0.022155762,0.022213365
North Carolina,10/23/2021,1465671,17783,0.011503816,0.017799854,North Carolina,10/23/2021,12069570,115.08,6594225,,5477118,52.22,0.015557051,0.015531255,0.013727784,,0.010986924,0.011035842
North Carolina,11/6/2021,1491130,18264,0.007746339,0.010847926,North Carolina,11/6/2021,12631962,120.44,6851022,,5573980,53.15,0.02300179,0.023018793,0.017283559,,0.010149717,0.010264237
North Dakota,2/13/2021,98581,1461,0.004585743,0.0055058,North Dakota,2/13/2021,144179,18.92,96731,,45474,5.97,0.19410813,0.194444449,0.18058217,,0.29470718,0.2950108
North Dakota,2/20/2021,99258,1467,0.006867409,0.00410676,North Dakota,2/20/2021,188496,24.73,124671,,61624,8.09,0.30737484,0.307082428,0.2888422,,0.35514796,0.355108903
North Dakota,3/6/2021,100387,1479,0.005780935,0.002711892,North Dakota,3/6/2021,264133,34.66,164433,,88541,11.62,0.17220521,0.172133914,0.15656173,,0.1908195,0.190573759
North Dakota,3/13/2021,100973,1488,0.005837441,0.006085157,North Dakota,3/13/2021,308699,40.51,192137,,106812,14.02,0.16872561,0.16878241,0.16848195,,0.2063564,0.206540487
North Dakota,3/20/2021,101633,1492,0.006536365,0.00268817,North Dakota,3/20/2021,350706,46.02,215512,,125067,16.41,0.13607752,0.13601581,0.12165797,,0.17090774,0.170470745
North Dakota,3/27/2021,102568,1498,0.009199739,0.004021406,North Dakota,3/27/2021,390760,51.28,234208,,144728,18.99,0.11420965,0.114298105,0.08675158,,0.1572038,0.157221193
North Dakota,4/17/2021,105727,1510,0.009500384,0.005326271,North Dakota,4/17/2021,519718,68.2,287805,,221253,29.03,0.07201004,0.071989892,0.041164756,,0.11597395,0.115680272
North Dakota,5/8/2021,108469,1529,0.007420778,0.002622962,North Dakota,5/8/2021,579625,76.06,304640,,260528,34.19,0.024985194,0.024929222,0.015172243,,0.035238028,0.035433029
North Dakota,5/15/2021,109087,1534,0.005697489,0.003270149,North Dakota,5/15/2021,591193,77.58,308900,,267334,35.08,0.01995778,0.019984247,0.013983727,,0.026123881,0.026031057
North Dakota,6/5/2021,110209,1547,0.002392054,0.002592325,North Dakota,6/5/2021,617712,81.06,323461,,280566,36.82,0.008651018,0.008710771,0.009219766,,0.009738684,0.009873826
North Dakota,6/26/2021,110688,1559,8.86E-04,0.003217459,North Dakota,6/26/2021,639763,83.95,333061,,294390,38.63,0.009268165,0.009256996,0.008178949,,0.012662172,0.012581941
North Dakota,7/31/2021,111675,1570,0.003856301,6.37E-04,North Dakota,7/31/2021,663565,87.07,346776,,305794,40.13,0.009235024,0.009156232,0.011873126,,0.006878376,0.007026376
North Dakota,8/14/2021,113256,1576,0.008369207,0.001907229,North Dakota,8/14/2021,677097,88.85,355988,,310167,40.7,0.011185646,0.011152822,0.014196396,,0.008220673,0.008174406
North Dakota,8/21/2021,114721,1582,0.012935281,0.003807068,North Dakota,8/21/2021,685018,89.89,360785,,313030,41.08,0.011698484,0.011705114,0.01347518,,0.009230495,0.009336654
North Dakota,9/11/2021,122383,1605,0.025129199,0.005639076,North Dakota,9/11/2021,715795,93.93,377170,,324653,42.6,0.014609695,0.014581986,0.014852643,,0.012619853,0.012598015
North Dakota,9/25/2021,129223,1638,0.028599858,0.01236093,North Dakota,9/25/2021,735317,96.49,386250,,333657,43.78,0.012583733,0.012593114,0.010493398,,0.013649702,0.013660541
North Dakota,10/2/2021,133553,1655,0.033507943,0.01037848,North Dakota,10/2/2021,748366,98.2,390040,,338334,44.4,0.01774609,0.017722012,0.009812355,,0.014017344,0.014161753
North Dakota,10/9/2021,137712,1676,0.031141162,0.012688875,North Dakota,10/9/2021,766061,100.52,394696,,342089,44.89,0.023644805,0.02362522,0.011937261,,0.011098504,0.011036022
North Dakota,10/23/2021,144594,1753,0.023297668,0.022753835,,,,,,,,,,,,,,
North Dakota,1/23/2021,96745,1436,0.010539413,0.023521066,North Dakota,1/23/2021,68999,9.05,53491,,14412,1.89,,,,,,
North Dakota,1/30/2021,97587,1447,0.008703351,0.007660151,North Dakota,1/30/2021,91585,12.02,66885,,22968,3.01,0.3273381,0.328176846,0.2503972,,0.5936719,0.592592588
