"state","date","total_vaccinations","total_vaccinations_per_hundred","people_vaccinated","people_vaccinated_per_hundred","people_fully_vaccinated","people_fully_vaccinated_per_hundred","total_vaccinations_weekly_change","total_vaccinations_per_hundred_weekly_change","people_vaccinated_weekly_change","people_vaccinated_per_hundred_weekly_change","people_fully_vaccinated_weekly_change","people_fully_vaccinated_per_hundred_weekly_change"
"Alabama","2021-07-29","3557966","72.56","2093242",,"1677279","34.21","0.01812327","0.0181001481492038","0.025451541",,"0.008700371","0.008846920804266079"
"Alabama","2021-07-30","3586810","73.15","2116551",,"1683367","34.33","0.026300669","0.026234589308065548","0.03671336",,"0.0122282505","0.012087318132508518"
"Alabama","2021-07-31","3587175","73.16","2117044",,"1683584","34.34","0.023648381","0.023646336394422596","0.03326392",,"0.010705709","0.010891967989046014"
"Alabama","2021-08-01","3603940","73.5","2130105",,"1687404","34.41","0.0248487","0.024818739542666002","0.034698606",,"0.011137247","0.010869560734785955"
"Alabama","2021-08-02","3603951","73.5","2130309",,"1687444","34.42","0.021687865","0.021684737281067568","0.030362725",,"0.009781599","0.00997647209346586"
"Alabama","2021-08-03","3634744","74.13","2154479",,"1693504","34.54","0.02840352","0.0284405834269974","0.039125443",,"0.012605071","0.012606300660432224"
"Alabama","2021-08-04","3646234","74.36","2164048",,"1696031","34.59","0.024899006","0.024807064641008347","0.034060597",,"0.01131928","0.011403513233563922"
"Alabama","2021-08-05","3651071","74.46","2168426",,"1697144","34.61","0.026167989","0.02618521340232438","0.03591752",,"0.011843562","0.011692505418052113"
"Alabama","2021-08-06","3681013","75.07","2192650",,"1703519","34.74","0.026263714","0.026247432601834708","0.035954237",,"0.011971235","0.011942955970486446"
"Alabama","2021-08-07","3699467","75.45","2207345",,"1707895","34.83","0.031303763","0.03130121580429468","0.042654276",,"0.01444006","0.01426912728755636"
"Alabama","2021-08-08","3699583","75.45","2207724",,"1708026","34.84","0.026538491","0.026530570724383473","0.03643906",,"0.012221098","0.012496371769482595"
"Alabama","2021-08-09","3712533","75.72","2217468",,"1711014","34.9","0.030128598","0.0302040982408589","0.04091382",,"0.013967872","0.013945424923849536"
"Alabama","2021-08-10","3730982","76.09","2231388",,"1715676","34.99","0.026477218","0.026439988370303924","0.03569722",,"0.013092399","0.013028421495854037"
"Alabama","2021-08-11","3733090","76.14","2233401",,"1716368","35.01","0.023820758","0.02393759265261486","0.032047868",,"0.011990905","0.012142189116311153"
"Alabama","2021-08-12","3748680","76.45","2245275",,"1720455","35.09","0.026734352","0.026725717811471927","0.035439968",,"0.013735414","0.013868828448075465"
"Alabama","2021-08-13","3764110","76.77","2256357",,"1725039","35.18","0.022574544","0.02264548612050632","0.029054761",,"0.012632728","0.012665524040753606"
"Alabama","2021-08-14","3769434","76.88","2260327",,"1726776","35.22","0.018912673","0.01895291257015197","0.024002552",,"0.011055112","0.011197278802846045"
"Alabama","2021-08-15","3792348","77.34","2275050",,"1734722","35.38","0.025074482","0.02504965325236075","0.030495644",,"0.015629768","0.015499456604914696"
"Alabama","2021-08-16","3815944","77.83","2289141",,"1743610","35.56","0.027854562","0.027865845629354125","0.03232205",,"0.019050717","0.01891121413441299"
"Alabama","2021-08-17","3828166","78.08","2295863",,"1748529","35.66","0.026047826","0.026153263649029812","0.028894544",,"0.019148707","0.01914832373284092"
"Alabama","2021-08-18","3838861","78.29","2302598",,"1752243","35.74","0.028333306","0.028237469339734034","0.030982852",,"0.02090168","0.020851233318103457"
"Alabama","2021-08-19","3857905","78.68","2312990",,"1759489","35.88","0.029136896","0.029169395751154736","0.030158877",,"0.02268815","0.0225135670594252"
"Alabama","2021-08-20","3888601","79.31","2330695",,"1770725","36.11","0.033073187","0.03308580902167191","0.03294599",,"0.026484013","0.026435492050925546"
"Alabama","2021-08-21","3906516","79.67","2340782",,"1777585","36.25","0.0363667","0.036290298763596684","0.035594463",,"0.02942419","0.029244747302668905"
"Alabama","2021-08-22","3916146","79.87","2345934",,"1781590","36.34","0.032644153","0.03271273269436281","0.031157136",,"0.027017593","0.02713397830943709"
"Alabama","2021-08-23","3943465","80.43","2358550",,"1793712","36.58","0.03341794","0.03340614551170229","0.030321002",,"0.028734684","0.028683966002662764"
"Alabama","2021-08-24","3963352","80.83","2368289",,"1802279","36.76","0.035313487","0.03522031033625361","0.031546354",,"0.030740142","0.03084684020003392"
"Alabama","2021-08-25","3966712","80.9","2370282",,"1803904","36.79","0.033304453","0.03333761049787842","0.029394627",,"0.029482841","0.02937887284631624"
"Alabama","2021-08-26","3988529","81.35","2380869",,"1813256","36.98","0.033858776","0.033934906890201955","0.029346824",,"0.030558348","0.03065773529086746"
"Alabama","2021-08-27","4044688","82.49","2399704",,"1838347","37.49","0.040139675","0.040095799568396595","0.029608727",,"0.038188934","0.03821660699160345"
"Alabama","2021-08-28","4072870","83.07","2415007",,"1850031","37.73","0.042583704","0.04267603482897231","0.031709433",,"0.040755272","0.040827573578933185"
"Alabama","2021-08-29","4097445","83.57","2426453",,"1860445","37.94","0.046295285","0.046325274756782386","0.03432274",,"0.04426098","0.044028580812024876"
"Alabama","2021-08-30","4112942","83.88","2432879",,"1868344","38.1","0.042976618","0.04289440822352297","0.031514645",,"0.04160762","0.04155271935814908"
"Alabama","2021-08-31","4136247","84.36","2442247",,"1880276","38.35","0.043623447","0.04367191154709338","0.031228423",,"0.043276906","0.04325349494344666"
"Alabama","2021-09-01","4139337","84.42","2444342",,"1882050","38.38","0.043518424","0.043510484164960506","0.031245232",,"0.043320537","0.04321829486586659"
"Alabama","2021-09-02","4158442","84.81","2452547",,"1891063","38.57","0.042600393","0.04253223796673322","0.03010583",,"0.0429101","0.04299620591736675"
"Alabama","2021-09-03","4178419","85.22","2461343",,"1900876","38.77","0.03306341","0.033094935394631264","0.025686026",,"0.03401375","0.03414245019374951"
"Alabama","2021-09-04","4209610","85.85","2474109",,"1915710","39.07","0.03357339","0.033465733407019416","0.024472833",,"0.0355016","0.03551549681484811"
"Alabama","2021-09-05",,,,,,,,,,,,
"Alabama","2021-09-06",,,,,,,,,,,,
"Alabama","2021-09-07","4237710","86.43","2485579",,"1930090","39.36","0.024530172","0.024537699207868524","0.017742634",,"0.026492953","0.026336391404212733"
"Alabama","2021-09-08","4252635","86.73","2491633",,"1938065","39.53","0.027371049","0.02736322384427381","0.019347072",,"0.029762745","0.029963490862346953"
"Alabama","2021-09-09","4255847","86.8","2493041",,"1940044","39.57","0.023423433","0.023464250109159313","0.016510963",,"0.025901318","0.025926878268711873"
"Alabama","2021-09-10","4287769","87.45","2504656",,"1956859","39.91","0.026170135","0.026167530488643287","0.017597318",,"0.029451132","0.02940417455280131"
"Alabama","2021-09-11","4292244","87.54","2506484",,"1959493","39.96","0.019629836","0.019685508625828074","0.0130854845",,"0.022854686","0.02277960287874725"
"Alabama","2021-09-12","4313489","87.97","2514065",,"1971041","40.2",,,,,,
"Alabama","2021-09-14","4329528","88.3","2516176",,"1980807","40.4","0.021666884","0.02163604132544039","0.01230979",,"0.026277065","0.02642280299489097"
"Alabama","2021-09-15","4342220","88.56","2520979",,"1988025","40.55","0.021065712","0.0210999372603915","0.011777759",,"0.025778294","0.025803168152303213"
"Alabama","2021-09-16","4359022","88.9","2526998",,"1997364","40.74","0.024243116","0.02419356596634681","0.013620734",,"0.029545665","0.029567896852837894"
"Alabama","2021-09-17","4383430","89.4","2535635",,"2010919","41.01","0.022310257","0.022298473709307043","0.01236856",,"0.027625918","0.02756197247640202"
"Alabama","2021-09-18","4386893","89.47","2537329",,"2013023","41.06","0.022051215","0.022047078143741405","0.012306094",,"0.02731824","0.027527561894169494"
"Alabama","2021-09-19","4405259","89.84","2543475",,"2023759","41.27","0.021275163","0.02125720515960694","0.011698127",,"0.026746273","0.026616926810041575"
"Alabama","2021-09-20","4415777","90.06","2547021",,"2030149","41.4",,,,,,
"Alabama","2021-09-21","4430711","90.36","2552143",,"2038644","41.58","0.023370504","0.02332956523614449","0.014294267",,"0.029198647","0.029207966115215145"
"Alabama","2021-09-22","4439932","90.55","2555237",,"2043972","41.69","0.02250278","0.022470675832857","0.013589144",,"0.028141975","0.028113406330677826"
"Alabama","2021-09-23","4441961","90.59","2556115",,"2045238","41.71","0.019026995","0.019010082540951823","0.011522412",,"0.023968577","0.023809501337080263"
"Alabama","2021-09-24","4449282","90.74","2558569",,"2049383","41.8","0.015022993","0.014988790422477916","0.009044647",,"0.019127607","0.019263575641564223"
"Alabama","2021-09-25","4471337","91.19","2565735",,"2060935","42.03","0.0192492","0.019224348288881865","0.011195183",,"0.02380097","0.023623935199631685"
"Alabama","2021-09-26","4485507","91.48","2570413",,"2069026","42.2","0.018216372","0.018254712343428237","0.01059103",,"0.022367835","0.022534547199889676"
"Alabama","2021-09-27","4494228","91.66","2572916",,"2073717","42.29","0.017766118","0.017765974484891922","0.010166764",,"0.021460533","0.021497606655249912"
"Alabama","2021-09-28","4511086","92.0","2577657",,"2081567","42.45","0.018140435","0.01814962372731288","0.009997129",,"0.021054626","0.020923539272233116"
"Alabama","2021-09-29","4514239","92.07","2578863",,"2083182","42.49","0.01673603","0.01678630253809188","0.009246111",,"0.019183278","0.01918929427840732"
"Alabama","2021-09-30","4532608","92.44","2583590",,"2089852","42.62","0.020406961","0.020421707047204363","0.010748744",,"0.021813631","0.021817284389469283"
"Alabama","2021-10-01","4534772","92.49","2584258",,"2090806","42.64","0.019214392","0.01928584817907808","0.010040402",,"0.020212412","0.020095679178192327"
"Alabama","2021-10-02","4544355","92.68","2586950",,"2094920","42.73","0.016330242","0.01633951425787683","0.008268595",,"0.016490102","0.01665475951073825"
"Alabama","2021-10-03","4565230","93.11","2592096",,"2103203","42.89","0.017773509","0.017818108989413606","0.008435607",,"0.016518354","0.01635069643716669"
"Alabama","2021-10-04","4579477","93.4","2595947",,"2109349","43.02","0.018968582","0.018983215425255384","0.008951306",,"0.017182708","0.017261774834799626"
"Alabama","2021-10-05","4584378","93.5","2597448",,"2111925","43.07","0.016247034","0.016304347826086918","0.0076779127",,"0.014584184","0.014605410949922737"
"Alabama","2021-10-06","4594736","93.71","2600070",,"2115732","43.15","0.017831802","0.01781252399774802","0.008223414",,"0.01562512","0.01553310251538953"
"Alabama","2021-10-07","4604007","93.9","2602402",,"2118943","43.22","0.015752316","0.015794045065760542","0.0072813034",,"0.013920069","0.014077926342166203"
"Alabama","2021-10-08","4624892","94.32","2608058",,"2126766","43.38","0.019873142","0.019785919502910865","0.009209633",,"0.017199159","0.017354621672496018"
"Alabama","2021-10-09","4630089","94.43","2609534",,"2128926","43.42","0.018866062","0.018882178519376014","0.008729935",,"0.01623261","0.016147862601107343"
"Alabama","2021-10-10",,,,,,,,,,,,
"Alabama","2021-10-11",,,,,,,,,,,,
"Alabama","2021-10-12","4657171","94.98","2616672",,"2139547","43.64","0.015878439","0.01582891290838062","0.0074011087",,"0.013079047","0.013234255622206481"
"Alabama","2021-10-13","4660146","95.04","2617643",,"2140724","43.66","0.014235854","0.014192731997944241","0.00675869",,"0.0118124485","0.011819231689736087"
"Alabama","2021-10-14","4669623","95.24","2620146",,"2144120","43.73","0.014251947","0.014270477782422963","0.0068182945",,"0.011881828","0.01180008195826776"
"Alabama","2021-10-15","4677864","95.4","2622428",,"2147033","43.79","0.011453629","0.011450397857070804","0.0055098534",,"0.009529471","0.009451381178592566"
"Alabama","2021-10-16","4688180","95.61","2625208",,"2150508","43.86","0.01254642","0.012496035267939742","0.0060064793",,"0.010137558","0.010133593052776613"
"Alabama","2021-10-17","4703456","95.93","2629346",,"2155609","43.96",,,,,,
"Alabama","2021-10-18","4709775","96.06","2631267",,"2157856","44.01",,,,,,
"Alabama","2021-10-19","4714057","96.14","2632750",,"2159523","44.04","0.012214661","0.012213091068103088","0.0061444044",,"0.009336591","0.00916592382051662"
"Alabama","2021-10-20","4722919","96.32","2634995",,"2162284","44.1","0.013470173","0.01346801025698885","0.006628871",,"0.010071397","0.010077839535526767"
"Alabama","2021-10-21","4732829","96.53","2637734",,"2165154","44.16","0.013535619","0.01354471628829157","0.006712556",,"0.00981009","0.009833063055388003"
"Alabama","2021-10-22","4742444","96.72","2644229",,"2170323","44.26","0.013805389","0.013836490783051492","0.008313298",,"0.0108475685","0.01073300574407865"
"Alabama","2021-10-23","4759947","97.08","2648588",,"2174923","44.36","0.0153080225","0.015374979929449806","0.008906007",,"0.011353135","0.011399922716633926"
"Alabama","2021-10-24","4766186","97.21","2650133",,"2176540","44.39","0.013337016","0.013343053106146696","0.007905722",,"0.0097100735","0.00978160576998266"
"Alabama","2021-10-25","4773728","97.36","2652037",,"2177980","44.42","0.013578773","0.013533214765267143","0.007893562",,"0.009325981","0.009316022925365042"
"Alabama","2021-10-26","4779470","97.48","2653566",,"2179242","44.45","0.0138762","0.013938041990156025","0.007906556",,"0.009131193","0.009309735761567905"
"Alabama","2021-10-27","4805213","98.0","2659115",,"2183682","44.54","0.017424345","0.01744186046511631","0.009153724",,"0.00989604","0.009977345023295836"
"Alabama","2021-10-28","4827200","98.45","2663952",,"2187378","44.61","0.019939661","0.019890157963764477","0.009939551",,"0.010264397","0.010190231212671375"
"Alabama","2021-10-29","4847422","98.86","2668028",,"2190701","44.68","0.022135854","0.0221257300491271","0.009000301",,"0.0093894005","0.009489387825932782"
"Alabama","2021-10-30","4866607","99.25","2672040",,"2194074","44.75","0.02240777","0.02235269880510926","0.008854508",,"0.008805394","0.008791704238052311"
"Alabama","2021-10-31","4874827","99.42","2673656",,"2195532","44.78","0.022794127","0.022734267759956017","0.0088762045",,"0.008725762","0.008785735059627653"
"Alabama","2021-11-01","4884730","99.62","2676227",,"2197549","44.82","0.023252726","0.023212846616495808","0.009121299",,"0.008984923","0.009004945853764434"
"Alabama","2021-11-02","4889817","99.73","2677664",,"2198533","44.84","0.02308774","0.023081692213106075","0.009081364",,"0.008852124","0.008773906694890643"
"Alabama","2021-11-03","4912357","100.19","2682405",,"2202285","44.92","0.022297502","0.022346963687818855","0.008758545",,"0.008519053","0.008531615827241046"
"Alabama","2021-11-04","4926067","100.47","2685449",,"2204677","44.96","0.020481229","0.020518041855795977","0.008069634",,"0.007908583","0.007845753967107294"
"Alabama","2021-11-05","4939456","100.74","2688481",,"2207077","45.01","0.018986225","0.019016769813569923","0.007665992",,"0.007475257","0.007385817402265182"
"Alabama","2021-11-06","4943879","100.83","2689496",,"2208029","45.03","0.015877962","0.015919413914908587","0.0065327883",,"0.0063602924","0.006256955961941424"
"Alabama","2021-11-07","4960880","101.18","2693121",,"2211121","45.1","0.017652512","0.01770267858756558","0.0072803497",,"0.0071003437","0.007146013267554485"
"Alabama","2021-11-08","4971453","101.39","2695826",,"2213458","45.14","0.01775384","0.017767510436141665","0.0073233843",,"0.007239461","0.00713965617243284"
"Alabama","2021-11-09","4974840","101.46","2696907",,"2214496","45.16","0.017387748","0.017346827278378107","0.007186532",,"0.0072607994","0.00713648187805771"
"Alabama","2021-11-10","4994724","101.87","2701228",,"2218371","45.24","0.016767263","0.016768167946721535","0.007017255",,"0.0073041916","0.007123812966758569"
"Alaska","2021-01-12","35838","4.9","22486",,"5400","0.74",,,,,,
"Alaska","2021-01-13","38680","5.29","24541",,"6166","0.84",,,,,,
"Alaska","2021-01-14","42596","5.82","35508",,,,,,,,,
"Alaska","2021-01-15","49039","6.7","39546",,"9406","1.29",,,,,,
