"state","date","cases","deaths","cases_weekly_change","deaths_weekly_change"
"New Mexico","2020-12-27","137968","2348","0.06134951","0.08152926"
"New York","2020-12-27","928376","37000","0.09041107","0.02729261"
"North Carolina","2020-12-27","517449","6592","0.07829952","0.053203344"
"North Dakota","2020-12-27","91472","1273","0.015847683","0.029102683"
"Northern Mariana Islands","2020-12-27","122","2","0.060869575","0.0"
"Ohio","2020-12-27","670525","8509","0.07661939","0.057412744"
"Oklahoma","2020-12-27","279139","2370","0.0701623","0.07142854"
"Oregon","2020-12-27","109734","1436","0.06610322","0.07084262"
"Pennsylvania","2020-12-27","614303","15040","0.09696567","0.077055335"
"Puerto Rico","2020-12-27","106842","1445","0.046977878","0.056286573"
"Rhode Island","2020-12-27","82066","1704","0.054670215","0.048615336"
"South Carolina","2020-12-27","296179","5155","0.08329368","0.044579506"
"South Dakota","2020-12-27","97390","1446","0.028112411","0.062454104"
"Tennessee","2020-12-27","549299","6451","0.08582866","0.07391381"
"Texas","2020-12-27","1690021","27110","0.061647654","0.044781923"
"Utah","2020-12-27","264874","1214","0.05542624","0.051082253"
"Vermont","2020-12-27","7029","127","0.09095144","0.14414418"
"Virgin Islands","2020-12-27","1979","23","0.030192614","0.0"
"Virginia","2020-12-27","333576","4854","0.087105036","0.043870926"
"Washington","2020-12-27","241036","3283","0.061603427","0.035646677"
"West Virginia","2020-12-27","80710","1254","0.11567283","0.111702085"
"Wisconsin","2020-12-27","508580","5042","0.03218031","0.06259215"
"Wyoming","2020-12-27","43200","373","0.036916137","0.0626781"
"Alabama","2020-12-28","347897","4712","0.07100594","0.07359302"
"Alaska","2020-12-28","45674","192","0.042761564","0.09090912"
"Arizona","2020-12-28","504616","8469","0.093793154","0.06234324"
"Arkansas","2020-12-28","216528","3537","0.066078424","0.073444605"
"California","2020-12-28","2209024","24529","0.14269578","0.067406416"
"Colorado","2020-12-28","328249","4699","0.049681306","0.060243726"
"Connecticut","2020-12-28","181200","5904","0.08258605","0.04016912"
"Delaware","2020-12-28","55488","898","0.086806655","0.030998826"
"District of Columbia","2020-12-28","28342","771","0.059910297","0.0390836"
"Florida","2020-12-28","1280169","21307","0.05574596","0.030368924"
"Georgia","2020-12-28","614716","10363","0.07599318","0.028891921"
"Guam","2020-12-28","8250","122","0.008557439","0.008264422"
"Hawaii","2020-12-28","21109","283","0.0335896","0.0107142925"
"Idaho","2020-12-28","137449","1381","0.04549396","0.058237553"
"Illinois","2020-12-28","944402","17476","0.041332364","0.05722928"
"Indiana","2020-12-28","499256","7886","0.05971253","0.06023121"
"Iowa","2020-12-28","276649","3745","0.02944529","0.04346609"
"Kansas","2020-12-28","219095","2548","0.053680778","0.040849686"
"Kentucky","2020-12-28","261009","2871","0.05567801","0.062939644"
"Louisiana","2020-12-28","300539","7336","0.046222806","0.032221794"
"Maine","2020-12-28","22319","326","0.15732431","0.11262798"
"Maryland","2020-12-28","269442","5740","0.063537836","0.04916835"
"Massachusetts","2020-12-28","356934","12158","0.09029424","0.033931494"
"Michigan","2020-12-28","518788","12744","0.037600875","0.04923427"
"Minnesota","2020-12-28","410197","5219","0.027110219","0.058405995"
"Mississippi","2020-12-28","208089","4634","0.06439388","0.050555468"
"Missouri","2020-12-28","407193","5668","0.04271567","0.07125306"
"Montana","2020-12-28","80080","927","0.033877254","0.05221343"
"Nebraska","2020-12-28","163903","1625","0.036580086","0.055194855"
"Nevada","2020-12-28","218653","2973","0.060418487","0.061406612"
"New Hampshire","2020-12-28","41670","715","0.114528775","0.089939"
"New Jersey","2020-12-28","465910","18651","0.064521074","0.023486853"
"New Mexico","2020-12-28","138659","2384","0.060019255","0.09357798"
"New York","2020-12-28","938710","37118","0.09043789","0.026862502"
"North Carolina","2020-12-28","521990","6601","0.07734978","0.050278425"
"North Dakota","2020-12-28","91565","1277","0.01595521","0.030669928"
"Northern Mariana Islands","2020-12-28","122","2","0.051724195","0.0"
"Ohio","2020-12-28","675044","8571","0.07259822","0.055281997"
"Oklahoma","2020-12-28","282587","2383","0.07270515","0.074391365"
"Oregon","2020-12-28","110303","1438","0.061830997","0.06439674"
"Pennsylvania","2020-12-28","619425","15114","0.08783078","0.07795453"
"Puerto Rico","2020-12-28","107273","1456","0.04693353","0.053545594"
"Rhode Island","2020-12-28","85602","1742","0.06694424","0.043113828"
"South Carolina","2020-12-28","298050","5173","0.08093703","0.042523146"
"South Dakota","2020-12-28","97658","1446","0.027178884","0.047067285"
"Tennessee","2020-12-28","552794","6524","0.073084235","0.07444"
"Texas","2020-12-28","1710489","27245","0.063229084","0.04131627"
"Utah","2020-12-28","266590","1223","0.054620028","0.05159068"
"Vermont","2020-12-28","7120","129","0.089684725","0.16216218"
"Virgin Islands","2020-12-28","1979","23","0.030192614","0.0"
"Virginia","2020-12-28","336175","4861","0.081331015","0.04447782"
"Washington","2020-12-28","243547","3300","0.05595255","0.035781503"
"West Virginia","2020-12-28","81436","1263","0.11043537","0.11868906"
"Wisconsin","2020-12-28","510137","5065","0.03192866","0.0654186"
"Wyoming","2020-12-28","43704","405","0.03765607","0.15384614"
"Alabama","2020-12-29","351804","4737","0.06668365","0.06401622"
"Alaska","2020-12-29","45856","193","0.036504626","0.037634373"
"Arizona","2020-12-29","510548","8647","0.085461736","0.06319928"
"Arkansas","2020-12-29","219246","3603","0.06924236","0.07938886"
"California","2020-12-29","2243191","24954","0.13951957","0.07310569"
"Colorado","2020-12-29","330118","4758","0.04667449","0.06586027"
"Connecticut","2020-12-29","181967","5924","0.07698274","0.038751483"
"Delaware","2020-12-29","56189","898","0.088449","0.029816508"
"District of Columbia","2020-12-29","28535","775","0.060780644","0.041666627"
"Florida","2020-12-29","1292244","21408","0.056612134","0.031561732"
"Georgia","2020-12-29","623901","10439","0.07577109","0.029995084"
"Guam","2020-12-29","8262","122","0.010024428","0.008264422"
"Hawaii","2020-12-29","21180","283","0.03382635","0.0107142925"
"Idaho","2020-12-29","138909","1396","0.04482138","0.059984803"
"Illinois","2020-12-29","950122","17606","0.04035735","0.055705428"
"Indiana","2020-12-29","503242","8051","0.05990982","0.061997056"
"Iowa","2020-12-29","278310","3812","0.029656649","0.043525815"
"Kansas","2020-12-29","219415","2548","0.05432725","0.040849686"
"Kentucky","2020-12-29","264150","2903","0.05622399","0.059875846"
"Louisiana","2020-12-29","304485","7397","0.046483994","0.03338921"
"Maine","2020-12-29","22909","333","0.16036057","0.09900987"
"Maryland","2020-12-29","271267","5803","0.06102097","0.051458597"
"Massachusetts","2020-12-29","361079","12218","0.090299964","0.035072803"
"Michigan","2020-12-29","522563","12956","0.03786719","0.050514936"
"Minnesota","2020-12-29","411169","5255","0.025180101","0.06054485"
"Mississippi","2020-12-29","210032","4719","0.062425733","0.051002264"
"Missouri","2020-12-29","410334","5766","0.04281199","0.053343058"
"Montana","2020-12-29","80516","939","0.032031536","0.042175412"
"Nebraska","2020-12-29","164892","1641","0.035318017","0.056664467"
"Nevada","2020-12-29","220378","3035","0.0628258","0.071680784"
"New Hampshire","2020-12-29","42697","735","0.12336874","0.120426774"
"New Jersey","2020-12-29","469567","18777","0.061710596","0.024609804"
"New Mexico","2020-12-29","139908","2405","0.059307218","0.09169316"
"New York","2020-12-29","950730","37256","0.09134424","0.026336074"
"North Carolina","2020-12-29","526439","6630","0.071648955","0.045411587"
"North Dakota","2020-12-29","91836","1283","0.015222311","0.031350493"
"Northern Mariana Islands","2020-12-29","122","2","0.051724195","0.0"
"Ohio","2020-12-29","682570","8722","0.071484685","0.056955934"
"Oklahoma","2020-12-29","283781","2405","0.06837213","0.07366073"
"Oregon","2020-12-29","111258","1457","0.05868244","0.054269195"
"Pennsylvania","2020-12-29","628083","15389","0.08818698","0.08038473"
"Puerto Rico","2020-12-29","109405","1460","0.056777477","0.049604654"
"Rhode Island","2020-12-29","86789","1760","0.0690012","0.048867702"
"South Carolina","2020-12-29","300602","5198","0.081088305","0.044614196"
"South Dakota","2020-12-29","98158","1446","0.027735591","0.047067285"
"Tennessee","2020-12-29","557554","6647","0.073302865","0.071232915"
"Texas","2020-12-29","1734268","27499","0.063390136","0.0430907"
"Utah","2020-12-29","269326","1238","0.055828452","0.053617"
"Vermont","2020-12-29","7202","130","0.089891076","0.16071427"
"Virgin Islands","2020-12-29","1979","23","0.023267865","0.0"
"Virginia","2020-12-29","340297","4920","0.082090855","0.04569602"
"Washington","2020-12-29","245692","3433","0.058086872","0.068139434"
"West Virginia","2020-12-29","82773","1284","0.10752368","0.09649873"
"Wisconsin","2020-12-29","513056","5157","0.031517148","0.05632937"
"Wyoming","2020-12-29","43923","405","0.0364331","0.08579087"
"Alabama","2020-12-30","356820","4774","0.066506505","0.04076743"
"Alaska","2020-12-30","46241","195","0.036747217","0.03174603"
"Arizona","2020-12-30","515366","8726","0.083370805","0.06622684"
"Arkansas","2020-12-30","222430","3637","0.069678426","0.07731044"
"California","2020-12-30","2275565","25391","0.13026738","0.07438755"
"Colorado","2020-12-30","332686","4822","0.046093583","0.06422424"
"Connecticut","2020-12-30","183663","5964","0.07590878","0.039748907"
"Delaware","2020-12-30","56596","921","0.08348811","0.056192636"
"District of Columbia","2020-12-30","28758","780","0.056269765","0.038615227"
"Florida","2020-12-30","1306115","21545","0.058104753","0.032194734"
"Georgia","2020-12-30","632861","10503","0.07726157","0.030413032"
"Guam","2020-12-30","8277","122","0.011858225","0.008264422"
"Hawaii","2020-12-30","21284","283","0.034107447","0.0"
"Idaho","2020-12-30","140150","1409","0.043885708","0.049143672"
"Illinois","2020-12-30","957853","17813","0.04115367","0.057402372"
"Indiana","2020-12-30","507979","8160","0.059446096","0.067364335"
"Iowa","2020-12-30","280067","3822","0.02923429","0.041984677"
"Kansas","2020-12-30","225361","2741","0.058673978","0.09333861"
"Kentucky","2020-12-30","267990","2943","0.059341073","0.06092286"
"Louisiana","2020-12-30","311229","7448","0.058839798","0.03072238"
"Maine","2020-12-30","23499","334","0.1467961","0.07395494"
"Maryland","2020-12-30","273881","5848","0.061023712","0.050287366"
"Massachusetts","2020-12-30","367918","12338","0.09503317","0.03794062"
"Michigan","2020-12-30","526401","13008","0.03767073","0.048609376"
"Minnesota","2020-12-30","413166","5321","0.02630055","0.057852864"
"Mississippi","2020-12-30","213055","4747","0.06354678","0.047209382"
"Missouri","2020-12-30","413764","5846","0.043780565","0.046170354"
"Montana","2020-12-30","81352","950","0.035131216","0.0359869"
"Nebraska","2020-12-30","166385","1651","0.036111474","0.033813357"
"Nevada","2020-12-30","223033","3081","0.06045103","0.06793761"
"New Hampshire","2020-12-30","43242","741","0.12281883","0.094534755"
"New Jersey","2020-12-30","474285","18952","0.06084323","0.02631867"
"New Mexico","2020-12-30","141219","2438","0.059868455","0.08693719"
"New York","2020-12-30","963647","37412","0.09146273","0.026279688"
"North Carolina","2020-12-30","535120","6780","0.074820876","0.056403875"
"North Dakota","2020-12-30","92208","1289","0.016301274","0.032025576"
"Northern Mariana Islands","2020-12-30","122","2","0.033898354","0.0"
"Ohio","2020-12-30","690748","8855","0.07122278","0.05908382"
"Oklahoma","2020-12-30","287030","2453","0.06593239","0.07446337"
"Oregon","2020-12-30","112301","1478","0.05924356","0.048970938"
"Pennsylvania","2020-12-30","636710","15718","0.08485484","0.086247444"
"Puerto Rico","2020-12-30","109503","1484","0.051871657","0.05397725"
"Rhode Island","2020-12-30","87949","1777","0.07168615","0.04284036"
"South Carolina","2020-12-30","303475","5249","0.07527554","0.043953896"
"South Dakota","2020-12-30","98720","1464","0.027904987","0.05399573"
"Tennessee","2020-12-30","566457","6748","0.07420647","0.06839776"
"Texas","2020-12-30","1753686","27821","0.061836123","0.044959426"
"Utah","2020-12-30","271940","1259","0.055270314","0.052675605"
"Vermont","2020-12-30","7276","134","0.0892216","0.1452992"
"Virgin Islands","2020-12-30","2010","23","0.030769229","0.0"
"Virginia","2020-12-30","344345","4984","0.079001546","0.04705882"
"Washington","2020-12-30","247455","3486","0.053753376","0.0742681"
"West Virginia","2020-12-30","84225","1318","0.10915768","0.10385263"
"Wisconsin","2020-12-30","516226","5195","0.03153801","0.04822433"
"Wyoming","2020-12-30","44133","405","0.034431815","0.08579087"
"Alabama","2020-12-31","361226","4827","0.06618929","0.032292604"
"Alaska","2020-12-31","46740","198","0.04153669","0.036649227"
"Arizona","2020-12-31","523829","8879","0.08340609","0.069630146"
"Arkansas","2020-12-31","225138","3676","0.06627202","0.07927191"
"California","2020-12-31","2307860","25965","0.12687707","0.0844053"
"Colorado","2020-12-31","335579","4879","0.046349764","0.058351398"
"Connecticut","2020-12-31","185708","5995","0.07505369","0.03522706"
"Delaware","2020-12-31","57456","926","0.083768725","0.042792797"
"District of Columbia","2020-12-31","28983","786","0.056385756","0.039682508"
"Florida","2020-12-31","1323307","21672","0.060734868","0.03229499"
"Georgia","2020-12-31","644065","10588","0.07747686","0.032371283"
"Guam","2020-12-31","8286","123","0.006193042","0.008196712"
"Hawaii","2020-12-31","21459","286","0.036316276","0.010600686"
"Idaho","2020-12-31","141388","1438","0.04435563","0.062823415"
"Illinois","2020-12-31","965840","17979","0.041935682","0.059832573"
"Indiana","2020-12-31","514455","8263","0.059244633","0.06895208"
"Iowa","2020-12-31","281712","3891","0.02941966","0.040652633"
"Kansas","2020-12-31","225455","2741","0.05866301","0.09333861"
"Kentucky","2020-12-31","268828","2956","0.060729146","0.06330931"
"Louisiana","2020-12-31","315275","7488","0.06332564","0.029703021"
"Maine","2020-12-31","24201","347","0.1401583","0.094637275"
"Maryland","2020-12-31","276834","5895","0.060691","0.04762757"
"Massachusetts","2020-12-31","375178","12423","0.09725237","0.03845191"
"Michigan","2020-12-31","526668","13010","0.037677407","0.048686147"
"Minnesota","2020-12-31","415361","5382","0.026946902","0.053435087"
"Mississippi","2020-12-31","215811","4787","0.06493926","0.050702333"
"Missouri","2020-12-31","418637","5887","0.047828913","0.04620576"
"Montana","2020-12-31","81701","962","0.033326626","0.04793024"
"Nebraska","2020-12-31","167795","1690","0.04002154","0.055590272"
"Nevada","2020-12-31","225165","3136","0.05879283","0.07177031"
"New Hampshire","2020-12-31","44028","759","0.13176703","0.100000024"
"New Jersey","2020-12-31","479381","19042","0.061077476","0.026854992"
"New Mexico","2020-12-31","142897","2479","0.05719638","0.09110916"
"New York","2020-12-31","979040","37557","0.092383504","0.026035428"
"North Carolina","2020-12-31","541070","6811","0.086475015","0.06090343"
"North Dakota","2020-12-31","92502","1299","0.017008424","0.025256515"
"Northern Mariana Islands","2020-12-31","122","2","0.033898354","0.0"
"Ohio","2020-12-31","700380","8962","0.071490884","0.05983913"
"Oklahoma","2020-12-31","290936","2489","0.067447424","0.06915808"
"Oregon","2020-12-31","113929","1485","0.06653118","0.047988653"
"Pennsylvania","2020-12-31","646060","16020","0.08377147","0.08543944"
"Puerto Rico","2020-12-31","109906","1503","0.05250764","0.05621922"
"Rhode Island","2020-12-31","87949","1777","0.07168615","0.04284036"
"South Carolina","2020-12-31","307507","5296","0.078865886","0.050168514"
"South Dakota","2020-12-31","99164","1488","0.027116656","0.04055941"
"Tennessee","2020-12-31","572579","6846","0.07551825","0.07523167"
"Texas","2020-12-31","1770527","28155","0.06687105","0.047472"
"Utah","2020-12-31","276612","1270","0.061487675","0.053941965"
"Vermont","2020-12-31","7412","136","0.093054175","0.13333333"
"Virgin Islands","2020-12-31","2031","23","0.032536864","0.0"
"Virginia","2020-12-31","349584","5032","0.079246044","0.050302625"
"Washington","2020-12-31","251064","3523","0.058140755","0.078029394"
"West Virginia","2020-12-31","85334","1338","0.104804516","0.0895766"
"Wisconsin","2020-12-31","520438","5245","0.033217788","0.044404626"
"Wyoming","2020-12-31","44409","438","0.040900946","0.17426276"
"Alabama","2021-01-01","365747","4872","0.06810522","0.04102564"
"Alaska","2021-01-01","46740","198","0.04153669","0.036649227"
"Arizona","2021-01-01","530267","9015","0.08885956","0.07206559"
"Arkansas","2021-01-01","229442","3711","0.07584393","0.07940662"
"California","2021-01-01","2345811","26236","0.13611639","0.094808936"
"Colorado","2021-01-01","338357","4936","0.046478987","0.06586051"
"Connecticut","2021-01-01","185708","5995","0.07505369","0.03522706"
"Delaware","2021-01-01","58064","930","0.08221352","0.04377103"
"District of Columbia","2021-01-01","29252","788","0.06619036","0.042328"
"Florida","2021-01-01","1323307","21672","0.060734868","0.03229499"
